assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,season,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotWideOfNet,missedShots,takeaways,takeawaysPer60,defensiveZoneFaceoffPct,defensiveZoneFaceoffs,evFaceoffPct,evFaceoffs,neutralZoneFaceoffPct,neutralZoneFaceoffs,offensiveZoneFaceoffPct,offensiveZoneFaceoffs,ppFaceoffPct,ppFaceoffs,shFaceoffPct,shFaceoffs,totalFaceoffs,ppAssists,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,season_year,name_key,heightInInches,weightInPounds,birthCity,birthCountry,draftYear,draftRound,draftOverall,player_name_cw,team_cw,position_cw,cap_hit,shotAttemptsBlocked,totalShotAttempts,missedShotShort,missedShotFailedBankAttempt
44,16,42,0.60279,0,75,21,Giroux,0,26,8473512,-5,65,0.86666,R,5,23,20212022,0,0,0.10243,R,205,Claude Giroux,"PHI,FLA",1144.2,20212022,16,0.67,2.0,1,3.0,8,41,1.71,68,2.85,1,3,4,55,63,28,1.17,0.6164,451,0.58265,865,0.60966,269,0.58669,496,0.65346,202,0.651,149,1216,18,7.69708,1.241,66,16.387,5.71,10,2.482,8,1.986,0.096,52,12.911,14499,0.635,193.32,2022,claude giroux,71,186,Hearst,CAN,2006.0,1.0,22.0,Claude Giroux,OTT,C,6500000.0,,,,
31,33,57,0.44842,7,82,34,Hartman,1,95,8477451,31,65,0.79268,R,1,8,20212022,0,0,0.14225,R,239,Ryan Hartman,MIN,1090.8292,20212022,48,1.93,1.0,3,4.0,4,30,1.2,72,2.89,0,10,15,77,102,35,1.4,0.45512,312,0.44604,973,0.45989,374,0.43449,458,0.49618,131,0.35,40,1144,7,6.23592,0.311,73,22.761,2.494,3,0.935,4,1.247,0.022,44,13.719,11546,0.453,140.804,2022,ryan hartman,72,197,Hilton Head Island,USA,2013.0,1.0,30.0,Ryan Hartman,MIN,RW,1700000.0,,,,
43,11,31,0.54545,2,77,22,Teravainen,0,24,8476882,22,65,0.84415,C,9,31,20212022,2,3,0.10891,L,202,Teuvo Teravainen,CAR,1061.974,20212022,30,1.32,4.0,1,5.0,4,52,2.28,15,0.66,0,4,6,52,62,34,1.49,0.25,4,0.55813,43,0.44444,9,0.6129,31,,0,0.0,1,44,22,10.064,2.383,88,23.306,8.21,12,3.178,10,2.648,0.123,73,19.333,13593,0.647,176.532,2022,teuvo teravainen,71,191,Helsinki,FIN,2012.0,1.0,18.0,Teuvo Teravainen,CAR,C,5400000.0,,,,
36,25,46,0.43,4,76,30,Marchessault,0,36,8476539,3,66,0.86842,R,5,20,20212022,0,0,0.11952,R,251,Jonathan Marchessault,VGK,1053.8157,20212022,17,0.76,0.0,4,4.0,4,46,2.06,61,2.74,2,6,7,65,80,38,1.7,0.61538,13,0.44086,93,0.64285,28,0.28813,59,0.28571,7,,0,100,15,7.80749,1.858,56,20.819,7.435,8,2.974,7,2.602,0.119,42,15.614,9683,0.481,127.407,2022,jonathan marchessault,69,185,Cap-Rouge,CAN,,,,Jonathan Marchessault,VGK,C,5000000.0,,,,
48,13,44,0.56858,4,81,19,Kopitar,0,14,8471685,-6,67,0.82716,C,6,22,20212022,0,1,0.09047,L,210,Anze Kopitar,LAK,1246.1604,20212022,71,2.53,7.0,0,7.0,4,30,1.06,72,2.56,0,4,1,65,70,48,1.71,0.5827,532,0.57208,1089,0.55725,393,0.56335,584,0.60852,258,0.48148,162,1509,16,6.4544,1.335,75,16.692,4.896,8,1.78,8,1.78,0.107,56,12.463,16175,0.637,199.691,2022,anze kopitar,75,225,Jesenice,SVN,2005.0,1.0,11.0,Anze Kopitar,LAK,C,10000000.0,,,,
30,29,52,0.11111,7,75,37,Terry,2,26,8478873,-11,67,0.89333,R,8,15,20212022,0,0,0.1927,R,192,Troy Terry,ANA,1094.1866,20212022,27,1.18,0.0,2,2.0,8,46,2.01,6,0.26,1,7,6,58,72,35,1.53,0.0,1,0.125,8,,0,0.125,8,0.0,1,,0,9,7,8.2049,3.125,36,14.065,5.86,2,0.781,5,1.953,0.32,25,9.767,9214,0.455,122.853,2022,troy terry,72,193,Denver,USA,2015.0,5.0,27.0,Troy Terry,ANA,RW,1450000.0,,,,
37,21,50,0.50114,3,79,30,Tkachuk,1,117,8480801,-7,67,0.8481,L,9,17,20212022,0,0,0.10416,L,288,Brady Tkachuk,OTT,1127.9367,20212022,25,1.01,1.0,3,4.0,2,68,2.74,270,10.9,1,3,4,77,85,41,1.65,0.44444,18,0.46268,201,0.56666,60,0.49299,357,0.53017,232,1.0,2,435,8,8.8206,2.145,106,25.269,4.052,7,1.668,1,0.238,0.103,87,20.74,15101,0.659,191.151,2022,brady tkachuk,76,226,Scottsdale,USA,2018.0,1.0,4.0,Brady Tkachuk,OTT,LW,8205714.0,,,,
58,8,46,,3,78,10,Letang,2,49,8471724,20,68,0.87179,D,2,22,20212022,0,0,0.04672,R,214,Kris Letang,PIT,1546.641,20212022,122,3.64,5.0,0,5.0,2,79,2.35,171,5.1,1,3,4,50,58,59,1.76,,0,,0,,0,,0,,0,,0,0,20,9.50101,0.441,45,9.942,4.86,11,2.43,9,1.988,0.06,33,7.291,16293,0.741,208.884,2022,kris letang,72,199,Montréal,CAN,2005.0,3.0,1.0,Kris Letang,PIT,D,6100000.0,,,,
60,8,35,,1,76,8,Hughes,1,28,8480800,10,68,0.89473,D,0,31,20212022,0,2,0.05333,L,150,Quinn Hughes,VAN,1515.0921,20212022,56,1.75,0.0,0,0.0,0,42,1.31,19,0.59,0,4,5,43,52,41,1.28,,0,,0,,0,,0,,0,,0,0,31,9.75118,0.0,59,13.379,7.029,12,2.721,19,4.308,0.0,46,10.431,15875,0.711,208.881,2022,quinn hughes,70,180,Orlando,USA,2018.0,1.0,7.0,Quinn Hughes,VAN,D,7850000.0,,,,
30,26,50,0.40307,4,78,38,Thompson,1,37,8479420,-17,68,0.87179,C,10,16,20212022,2,2,0.15019,R,253,Tage Thompson,BUF,1072.7692,20212022,25,1.07,1.0,2,3.0,6,42,1.8,66,2.83,2,6,6,81,95,49,2.1,0.39423,312,0.4059,813,0.40055,362,0.41528,301,0.42857,98,0.32812,64,975,6,6.70608,2.915,79,23.033,4.665,3,0.874,3,0.874,0.175,57,16.619,12347,0.574,158.294,2022,tage thompson,78,220,Phoenix,USA,2016.0,1.0,26.0,Tage Thompson,BUF,C,1400000.0,,,,
58,8,42,,3,82,10,Rielly,0,40,8476853,16,68,0.82926,D,2,23,20212022,0,3,0.04524,L,221,Morgan Rielly,TOR,1424.2804,20212022,87,2.68,3.0,0,3.0,2,76,2.34,92,2.83,0,3,8,58,69,40,1.23,,0,,0,,0,,0,,0,,0,0,21,12.12716,0.505,44,11.116,5.81,8,2.021,13,3.284,0.058,34,8.59,14249,0.67,173.768,2022,morgan rielly,73,219,Vancouver,CAN,2012.0,1.0,5.0,Morgan Rielly,TOR,D,7500000.0,,,,
36,20,39,0.44074,3,80,32,Pettersson,0,12,8480012,1,68,0.85,C,10,27,20212022,2,2,0.16666,L,192,Elias Pettersson,VAN,1115.7,20212022,43,1.73,4.0,2,6.0,3,39,1.57,49,1.97,2,11,14,71,98,56,2.25,0.4341,129,0.43775,498,0.39673,184,0.48017,227,0.46875,32,0.5,10,540,17,10.43814,2.319,88,20.412,6.262,9,2.087,8,1.855,0.192,52,12.061,15520,0.657,194.0,2022,elias pettersson,74,176,Sundsvall,SWE,2017.0,1.0,5.0,Elias Pettersson,VAN,C,7350000.0,,,,
39,21,47,0.0,5,78,30,Svechnikov,1,79,8480830,19,69,0.88461,R,9,22,20212022,0,0,0.12048,L,249,Andrei Svechnikov,CAR,1035.5897,20212022,15,0.66,2.0,7,9.0,2,72,3.2,189,8.42,1,7,5,101,114,44,1.96,,2,0.0,6,,1,,3,,0,,0,6,13,10.45342,2.412,92,24.659,5.896,5,1.34,8,2.144,0.134,67,17.958,13431,0.636,172.192,2022,andrei svechnikov,75,200,Barnaul,RUS,2018.0,1.0,2.0,Andrei Svechnikov,CAR,RW,7750000.0,,,,
44,16,39,1.0,1,47,25,Kucherov,0,22,8476453,1,69,1.46808,R,9,30,20212022,0,0,0.16025,L,156,Nikita Kucherov,TBL,1198.9787,20212022,7,0.44,2.0,1,3.0,2,37,2.36,32,2.04,1,3,5,49,58,24,1.53,,0,1.0,1,,0,,1,,0,,0,1,21,12.47378,2.954,63,20.68,9.847,12,3.939,9,2.954,0.209,43,14.115,10967,0.757,233.34,2022,nikita kucherov,72,173,Maykop,RUS,2011.0,2.0,28.0,Nikita Kucherov,TBL,RW,9500000.0,,,,
38,25,55,0.52325,4,71,31,Larkin,3,47,8477946,-18,69,0.97183,C,6,13,20212022,0,1,0.14622,L,212,Dylan Larkin,DET,1179.4366,20212022,28,1.2,2.0,0,2.0,10,42,1.8,76,3.26,1,5,6,57,69,38,1.63,0.51523,361,0.51684,950,0.51566,351,0.53455,492,0.56923,195,0.47457,59,1204,7,7.08254,1.77,57,16.821,3.836,5,1.475,2,0.59,0.157,38,11.214,12199,0.602,171.816,2022,dylan larkin,73,204,Waterford,USA,2014.0,1.0,15.0,Dylan Larkin,DET,C,6100000.0,,,,
41,22,51,0.50707,3,67,29,Scheifele,2,23,8476460,-17,70,1.04477,C,7,19,20212022,0,0,0.18238,R,159,Mark Scheifele,WPG,1268.0298,20212022,47,1.99,5.0,0,5.0,5,60,2.54,36,1.52,2,3,9,42,56,49,2.07,0.5102,196,0.50074,671,0.51562,256,0.5,396,0.54216,166,0.36363,11,848,12,8.51063,1.805,55,14.184,4.9,7,1.805,5,1.289,0.194,36,9.284,13959,0.673,208.343,2022,mark scheifele,75,207,Kitchener,CAN,2011.0,1.0,7.0,Mark Scheifele,WPG,C,6125000.0,,,,
54,10,43,,2,78,17,Carlson,0,20,8474590,13,71,0.91025,D,7,25,20212022,0,3,0.08717,R,195,John Carlson,WSH,1428.6538,20212022,112,3.61,7.0,3,10.0,2,55,1.77,73,2.35,1,3,15,64,83,42,1.35,,0,,0,,0,,0,,0,,0,0,18,7.53259,1.352,65,12.554,4.828,7,1.352,11,2.124,0.162,43,8.305,18639,0.76,238.961,2022,john carlson,75,220,Natick,USA,2008.0,1.0,27.0,John Carlson,WAS,D,8000000.0,,,,
35,25,44,0.52967,7,80,37,Hintz,1,28,8478449,15,72,0.9,C,9,24,20212022,3,4,0.1737,L,213,Roope Hintz,DAL,1082.1625,20212022,53,2.2,3.0,1,4.0,7,49,2.03,82,3.4,1,2,14,74,91,24,0.99,0.5,144,0.5269,539,0.54285,175,0.53521,355,0.57843,102,0.42424,33,674,15,9.76411,2.662,55,16.273,7.101,7,2.071,8,2.367,0.225,40,11.835,12167,0.526,152.087,2022,roope hintz,75,217,Nokia,FIN,2015.0,2.0,19.0,Roope Hintz,DAL,LW,3150000.0,,,,
47,23,55,0.0,6,76,26,Bratt,0,16,8479407,0,73,0.96052,L,3,18,20212022,0,0,0.13197,L,197,Jesper Bratt,NJD,1045.8026,20212022,30,1.35,0.0,0,0.0,6,46,2.08,26,1.17,2,5,10,49,66,29,1.31,,0,0.0,3,,2,,1,,0,,0,3,15,7.54413,0.87,26,7.544,5.222,10,2.901,5,1.45,0.15,20,5.803,12407,0.594,163.25,2022,jesper bratt,70,175,Stockholm,SWE,2016.0,6.0,11.0,Jesper Bratt,NJD,LW,5450000.0,,,,
63,10,39,,2,78,11,Fox,1,26,8479323,18,74,0.94871,D,0,33,20212022,1,2,0.06962,R,158,Adam Fox,NYR,1434.423,20212022,128,4.11,1.0,1,2.0,0,58,1.86,30,0.96,1,1,2,35,39,78,2.5,,0,,0,,0,,0,,0,,0,0,33,12.22366,0.0,45,11.703,8.582,19,4.941,14,3.641,0.0,38,9.882,13842,0.711,177.461,2022,adam fox,71,185,Jericho,USA,2016.0,3.0,5.0,Adam Fox,NYR,D,9500000.0,,,,
48,22,55,0.4,4,74,27,Kyrou,0,20,8479385,10,75,1.01351,R,5,19,20212022,0,1,0.14361,R,188,Jordan Kyrou,STL,994.5405,20212022,23,1.12,0.0,0,0.0,3,32,1.56,6,0.29,0,5,6,43,54,36,1.76,0.66666,3,0.42857,14,1.0,1,0.27272,11,0.0,1,,0,15,14,10.20191,2.125,43,18.278,8.076,7,2.975,7,2.975,0.166,30,12.752,8469,0.402,114.445,2022,jordan kyrou,73,189,Toronto,CAN,2016.0,2.0,5.0,Jordan Kyrou,STL,C,2800000.0,,,,
46,20,53,0.33333,3,73,30,Buchnevich,1,34,8477402,29,76,1.04109,L,8,19,20212022,2,4,0.15075,L,199,Pavel Buchnevich,STL,1098.0136,20212022,15,0.67,3.0,3,6.0,7,41,1.84,57,2.56,0,4,9,40,53,46,2.06,0.8,5,0.36666,30,0.22222,9,0.28,25,0.28571,7,0.0,2,39,11,9.87303,2.925,43,15.723,6.947,4,1.462,7,2.559,0.222,36,13.164,9845,0.48,134.863,2022,pavel buchnevich,73,196,Cherepovets,RUS,2013.0,3.0,14.0,Pavel Buchnevich,STL,LW,5800000.0,,,,
41,23,58,0.48648,8,77,35,Meier,1,54,8478414,-3,76,0.98701,R,12,18,20212022,0,0,0.10736,L,326,Timo Meier,SJS,1149.3636,20212022,61,2.48,0.0,2,2.0,4,53,2.15,162,6.58,2,7,9,104,122,49,1.99,0.625,8,0.47222,36,0.42857,7,0.45454,22,1.0,1,,0,37,6,6.76857,3.531,82,24.131,5.297,2,0.588,4,1.177,0.193,62,18.245,12233,0.59,158.87,2022,timo meier,73,220,Herisau,CHE,2015.0,1.0,9.0,Timo Meier,NJD,LW,6000000.0,,,,
49,17,50,0.60581,3,79,27,Tavares,0,32,8475166,-8,76,0.96202,C,10,26,20212022,0,0,0.11392,L,237,John Tavares,TOR,1084.443,20212022,44,1.84,3.0,1,4.0,1,65,2.73,90,3.78,1,7,11,91,110,40,1.68,0.58452,349,0.60467,1070,0.62241,339,0.60856,654,0.60966,269,0.66666,3,1342,16,12.16558,2.534,98,24.838,6.589,9,2.281,7,1.774,0.142,70,17.741,14204,0.693,179.797,2022,john tavares,73,217,Mississauga,CAN,2009.0,1.0,1.0,John Tavares,TOR,C,11000000.0,,,,
57,15,60,0.49866,6,72,20,Thomas,1,16,8480023,17,77,1.06944,C,3,14,20212022,2,3,0.17391,R,115,Robert Thomas,STL,1126.4027,20212022,25,1.1,6.0,1,7.0,4,50,2.21,13,0.57,1,6,1,43,51,60,2.66,0.50453,331,0.49038,936,0.50301,332,0.49137,464,0.53174,126,0.55384,65,1127,11,9.78261,1.222,31,12.635,5.706,6,2.445,5,2.038,0.157,19,7.744,8832,0.449,122.666,2022,robert thomas,72,207,Aurora,CAN,2017.0,1.0,20.0,Robert Thomas,STL,C,2800000.0,,,,
37,25,51,0.33333,9,72,40,Pastrnak,1,20,8477956,13,77,1.06944,R,15,26,20212022,0,0,0.1282,R,312,David Pastrnak,BOS,1116.4583,20212022,14,0.62,2.0,1,3.0,8,77,3.44,63,2.82,3,12,7,104,126,36,1.61,0.33333,3,0.35,20,0.5,6,0.25,12,0.0,1,,0,21,11,9.63761,3.525,134,31.498,6.111,7,1.645,4,0.94,0.17,88,20.685,15315,0.754,212.708,2022,david pastrnak,72,199,Havirov,CZE,2014.0,1.0,25.0,David Pastrnak,BOS,RW,6666666.0,,,,
25,23,39,0.48905,11,81,52,Kreider,0,24,8475184,19,77,0.95061,L,26,35,20212022,3,3,0.20155,L,258,Chris Kreider,NYR,1123.8024,20212022,39,1.54,1.0,1,2.0,7,45,1.77,141,5.57,1,3,9,72,85,27,1.06,0.57142,14,0.496,125,0.54545,11,0.47321,112,0.33333,6,0.5,6,137,9,12.98737,6.493,91,22.727,8.741,3,0.749,6,1.498,0.393,66,16.483,14414,0.711,177.95,2022,chris kreider,75,232,Boxford,USA,2009.0,1.0,19.0,Chris Kreider,NYR,LW,6500000.0,,,,
54,13,46,0.43481,4,79,24,Kuznetsov,0,44,8475744,7,78,0.98734,C,8,27,20212022,3,5,0.11538,L,208,Evgeny Kuznetsov,WSH,1216.8227,20212022,25,0.93,5.0,1,6.0,6,51,1.9,42,1.57,1,7,10,63,81,54,2.02,0.48444,225,0.434,1000,0.44623,372,0.40773,569,0.45794,107,0.40677,59,1166,19,7.92369,1.625,86,17.472,5.485,14,2.844,5,1.015,0.117,68,13.815,17719,0.728,224.291,2022,evgeny kuznetsov,74,207,Chelyabinsk,RUS,2010.0,1.0,26.0,Evgeny Kuznetsov,WAS,C,7800000.0,,,,
37,27,50,0.375,6,82,41,DeBrincat,4,19,8479337,-13,78,0.95121,R,14,28,20212022,0,0,0.15185,R,270,Alex DeBrincat,CHI,1251.378,20212022,35,1.22,1.0,3,4.0,5,47,1.64,101,3.54,2,7,5,70,84,67,2.35,0.33333,3,0.39344,61,0.46428,28,0.30303,33,0.0,2,0.0,1,64,14,7.8779,2.827,89,17.977,5.655,8,1.615,6,1.211,0.225,62,12.523,17822,0.711,217.341,2022,alex debrincat,68,180,Farmington Hills,USA,2016.0,2.0,9.0,,,,,,,,
55,17,51,0.38181,2,70,24,Zuccarello,0,24,8475692,21,79,1.12857,R,7,28,20212022,0,0,0.15094,L,159,Mats Zuccarello,MIN,1115.3571,20212022,33,1.52,1.0,0,1.0,2,43,1.98,36,1.65,0,1,10,33,44,48,2.21,0.5,8,0.40909,44,0.4,10,0.35135,37,0.27272,11,,0,55,21,9.94017,1.932,57,15.738,7.731,14,3.865,7,1.932,0.159,44,12.149,13038,0.619,186.257,2022,mats zuccarello,68,181,Oslo,NOR,,,,,,,,,,,
38,28,58,,11,74,41,Robertson,2,22,8480027,16,79,1.06756,L,13,21,20212022,0,0,0.18636,L,220,Jason Robertson,DAL,1086.6486,20212022,24,1.07,0.0,2,2.0,5,50,2.23,50,2.23,3,5,10,55,73,48,2.14,,0,,0,,0,,0,,0,,0,0,8,10.91,3.939,58,17.577,6.364,5,1.515,3,0.909,0.295,44,13.334,11879,0.565,160.527,2022,jason robertson,75,204,Arcadia,USA,2017.0,2.0,8.0,Jason Robertson,DAL,LW,7750000.0,,,,
46,21,49,0.52307,7,81,34,Nylander,2,16,8477939,-9,80,0.98765,R,13,31,20212022,0,0,0.13281,R,256,William Nylander,TOR,1096.3333,20212022,30,1.21,1.0,1,2.0,7,33,1.33,19,0.77,1,8,5,95,109,59,2.39,0.38461,13,0.49152,59,0.52941,17,0.57142,35,0.66666,3,1.0,3,65,18,12.26743,3.189,91,22.326,7.605,9,2.208,9,2.208,0.228,57,13.984,14673,0.694,181.148,2022,william nylander,72,200,Calgary,CAN,2014.0,1.0,8.0,William Nylander,TOR,C,6962366.0,,,,
48,23,51,0.34146,6,70,32,Marchand,1,97,8473419,16,80,1.14285,L,7,27,20212022,2,2,0.13223,L,242,Brad Marchand,BOS,1154.9,20212022,20,0.89,3.0,3,6.0,7,62,2.76,78,3.47,0,4,8,52,64,40,1.78,0.28571,7,0.31034,29,0.4,5,0.34482,29,0.4,10,0.5,2,41,20,9.80857,1.76,72,18.108,6.79,12,3.018,8,2.012,0.127,55,13.832,14314,0.702,204.485,2022,brad marchand,69,180,Halifax,CAN,2006.0,3.0,8.0,Brad Marchand,BOS,LW,6125000.0,,,,
54,15,56,0.52463,2,82,27,Pavelski,0,14,8470794,11,81,0.9878,C,12,25,20212022,0,0,0.125,R,216,Joe Pavelski,DAL,1108.439,20212022,69,2.73,5.0,1,6.0,6,44,1.74,104,4.11,1,6,6,83,96,35,1.38,0.50943,212,0.5247,587,0.54922,193,0.52023,346,0.54676,139,0.4,25,751,13,9.89158,3.208,80,21.387,6.683,5,1.336,8,2.138,0.244,49,13.099,13466,0.571,164.219,2022,joe pavelski,73,196,Plover,USA,2003.0,7.0,8.0,Joe Pavelski,DAL,C,5500000.0,,,,
44,23,50,0.52407,9,79,37,Aho,2,38,8478427,18,81,1.02531,C,13,28,20212022,1,3,0.16742,L,221,Sebastian Aho,CAR,1137.2278,20212022,23,0.92,3.0,4,7.0,6,56,2.24,76,3.04,1,2,9,96,108,68,2.72,0.50719,278,0.51328,828,0.48571,280,0.55489,501,0.5872,172,0.49152,59,1059,15,9.72834,3.328,88,22.528,7.168,9,2.304,6,1.536,0.26,50,12.8,14062,0.661,178.0,2022,sebastian aho,72,189,Rauma,FIN,2015.0,2.0,5.0,Sebastian Aho,CAR,LW,8460250.0,,,,
44,23,50,0.52407,9,79,37,Aho,2,38,8478427,18,81,1.02531,C,13,28,20212022,1,3,0.16742,L,221,Sebastian Aho,CAR,1137.2278,20212022,23,0.92,3.0,4,7.0,6,56,2.24,76,3.04,1,2,9,96,108,68,2.72,0.50719,278,0.51328,828,0.48571,280,0.55489,501,0.5872,172,0.49152,59,1059,15,9.72834,3.328,88,22.528,7.168,9,2.304,6,1.536,0.26,50,12.8,14062,0.661,178.0,2022,sebastian aho,72,189,Rauma,FIN,2015.0,2.0,5.0,Sebastian Aho,NYI,D,825000.0,,,,
52,13,48,0.52316,3,81,29,Zibanejad,0,12,8476459,30,81,1.0,C,15,28,20212022,1,5,0.13242,R,219,Mika Zibanejad,NYR,1178.3703,20212022,47,1.77,5.0,0,5.0,11,58,2.18,67,2.52,3,5,9,77,94,62,2.33,0.47671,451,0.53815,996,0.52954,440,0.56375,447,0.54666,225,0.35042,117,1338,13,12.63244,3.715,111,27.494,6.935,8,1.981,5,1.238,0.211,71,17.586,14534,0.717,179.432,2022,mika zibanejad,74,208,Stockholm,SWE,2011.0,1.0,6.0,Mika Zibanejad,NYR,C,8500000.0,,,,
49,17,49,0.48467,6,78,33,Reinhart,0,13,8477933,25,82,1.05128,C,16,31,20212022,0,2,0.17741,R,186,Sam Reinhart,FLA,1065.5256,20212022,30,1.29,1.0,2,3.0,5,43,1.86,49,2.12,3,5,6,66,80,37,1.6,0.50434,115,0.48398,281,0.43636,55,0.48677,189,0.46,50,0.53571,28,359,15,11.47959,3.673,62,14.234,7.117,10,2.295,5,1.147,0.4,40,9.183,15680,0.654,201.025,2022,sam reinhart,73,196,West Vancouver,CAN,2014.0,1.0,2.0,Sam Reinhart,FLA,C,6500000.0,,,,
40,31,61,0.52889,9,82,42,Lindholm,2,22,8477496,61,82,1.0,C,10,19,20212022,1,2,0.17872,R,235,Elias Lindholm,CGY,1196.6951,20212022,52,1.9,4.0,1,5.0,5,41,1.5,66,2.42,0,3,6,65,74,55,2.01,0.51006,596,0.52405,1185,0.51612,403,0.55649,593,0.59562,183,0.5,224,1592,9,9.63448,2.535,67,16.987,4.817,5,1.267,4,1.014,0.217,46,11.662,14199,0.604,173.158,2022,elias lindholm,73,200,Boden,SWE,2013.0,1.0,5.0,Elias Lindholm,CGY,C,4850000.0,,,,
48,29,59,0.36363,9,75,34,Tarasenko,0,32,8475765,7,82,1.09333,R,5,22,20212022,0,1,0.14782,L,230,Vladimir Tarasenko,STL,1014.68,20212022,45,2.12,0.0,3,3.0,2,31,1.46,83,3.92,1,7,7,60,75,17,0.8,0.0,1,0.36363,11,0.0,2,0.5,8,,0,,0,11,17,9.57446,1.496,78,23.337,6.582,12,3.59,5,1.496,0.087,57,17.054,12032,0.575,160.426,2022,vladimir tarasenko,73,219,Yaroslavl,RUS,2010.0,1.0,16.0,Vladimir Tarasenko,NYR,RW,7500000.0,,,,
53,23,54,0.52413,9,69,31,Crosby,1,32,8471675,19,84,1.21739,C,8,30,20212022,0,0,0.14903,L,208,Sidney Crosby,PIT,1198.4637,20212022,37,1.61,5.0,4,9.0,2,54,2.35,50,2.17,2,5,1,56,64,34,1.48,0.53987,326,0.50751,1198,0.50666,450,0.52818,674,0.60493,243,0.55555,9,1450,22,10.67168,2.082,64,16.658,7.808,11,2.863,11,2.863,0.153,52,13.534,13831,0.71,200.449,2022,sidney crosby,71,200,Cole Harbour,CAN,2005.0,1.0,1.0,Sidney Crosby,PIT,C,8700000.0,,,,
42,32,57,1.0,8,69,42,Forsberg,1,22,8476887,12,84,1.21739,L,10,27,20212022,0,0,0.18584,R,226,Filip Forsberg,NSH,1085.8695,20212022,48,2.3,3.0,2,5.0,8,56,2.69,112,5.38,2,13,25,67,107,53,2.54,,1,1.0,1,,0,,0,,0,,0,1,17,11.88848,2.764,83,22.947,7.464,12,3.317,5,1.382,0.181,55,15.206,13021,0.627,188.71,2022,filip forsberg,73,205,Ostervala,SWE,2012.0,1.0,11.0,Filip Forsberg,NSH,C,8500000.0,,,,
44,33,62,0.52,7,76,40,Guentzel,1,44,8477404,13,84,1.10526,C,7,22,20212022,0,0,0.15151,L,264,Jake Guentzel,PIT,1205.8421,20212022,38,1.49,3.0,6,9.0,5,23,0.9,72,2.82,0,4,5,75,84,41,1.61,0.0,2,0.45,20,0.75,4,0.52631,19,0.75,4,1.0,1,25,15,9.55791,1.555,86,19.115,4.89,6,1.333,9,2.0,0.118,59,13.114,16196,0.717,213.105,2022,jake guentzel,71,176,Omaha,USA,2013.0,3.0,16.0,Jake Guentzel,PIT,C,6000000.0,,,,
65,14,47,,6,82,20,Hedman,1,36,8475167,26,85,1.03658,D,6,38,20212022,0,0,0.09132,L,219,Victor Hedman,TBL,1504.5365,20212022,129,3.76,1.0,0,1.0,4,56,1.63,93,2.71,1,5,9,97,112,52,1.51,,0,,0,,0,,0,,0,,0,0,32,10.4117,1.224,82,16.74,7.757,17,3.47,15,3.062,0.113,53,10.82,17634,0.69,215.048,2022,victor hedman,79,244,Ornskoldsvik,SWE,2009.0,1.0,2.0,Victor Hedman,TBL,D,7875000.0,,,,
52,27,67,0.26666,7,82,33,Fiala,1,52,8477942,23,85,1.03658,L,5,17,20212022,1,1,0.12595,L,262,Kevin Fiala,MIN,1058.8292,20212022,21,0.87,0.0,0,0.0,6,54,2.23,52,2.15,4,6,11,75,96,38,1.57,0.0,1,0.26666,15,0.16666,6,0.375,8,,0,,0,15,12,6.24952,1.358,80,21.737,4.619,5,1.358,7,1.902,0.094,53,14.401,13249,0.52,161.573,2022,kevin fiala,72,205,St. Gallen,CHE,2014.0,1.0,11.0,Kevin Fiala,LAK,LW,7875000.0,,,,
58,19,52,,6,77,28,Makar,3,26,8480069,48,86,1.11688,D,9,34,20212022,0,0,0.11666,R,240,Cale Makar,COL,1540.0779,20212022,110,3.33,1.0,2,3.0,1,40,1.21,95,2.88,1,9,5,64,79,49,1.48,,0,,0,,0,,0,,0,,0,0,25,10.35182,1.826,77,15.629,6.901,12,2.435,13,2.638,0.16,56,11.366,17736,0.704,230.337,2022,cale makar,72,187,Calgary,CAN,2017.0,1.0,4.0,Cale Makar,COL,D,9000000.0,,,,
43,27,57,0.5409,6,78,43,Duchene,3,38,8475168,6,86,1.10256,C,16,29,20212022,0,0,0.18859,L,228,Matt Duchene,NSH,1140.8205,20212022,28,1.13,2.0,3,5.0,4,77,3.11,31,1.25,1,8,10,70,89,31,1.25,0.75,16,0.48538,171,0.4,30,0.54597,174,0.7234,47,1.0,2,220,13,11.8948,3.884,90,21.847,7.039,8,1.942,5,1.213,0.25,64,15.536,14830,0.642,190.128,2022,matt duchene,71,211,Haliburton,CAN,2009.0,1.0,3.0,Matt Duchene,NSH,C,8000000.0,,,,
